Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,TotPurchases,AcceptedCmps,Complain,Response,Age,Customer_Days
35641.0,11,63,3,67,8,9,2,8,0,False,True,48,2509
95529.0,29,770,29,890,250,27,1,17,5,False,True,26,2732
62820.0,51,398,61,265,138,61,1,13,0,False,False,66,2573
73113.0,86,741,19,154,50,9,1,14,0,False,False,60,2344
42607.0,30,156,29,56,30,32,2,12,0,False,False,66,2383
74637.0,73,960,64,464,146,0,1,24,1,False,False,66,2566
46015.0,25,38,0,2,0,0,1,4,2,False,False,65,2236
72354.0,67,315,26,473,220,12,1,18,0,False,False,27,2597
39858.0,67,15,20,25,2,7,1,6,0,False,True,51,2680
34469.0,58,19,6,20,0,5,3,6,0,False,False,72,2215
83033.0,82,812,99,431,237,149,1,25,1,False,False,34,2201
24401.0,98,73,28,217,10,24,3,13,0,False,False,41,2826
77583.0,93,372,23,384,250,12,1,18,1,False,False,42,2298
74116.0,53,871,111,704,145,55,1,18,4,False,False,38,2340
68397.0,6,760,80,466,17,13,1,20,0,False,False,44,2383
79632.0,42,471,0,510,99,21,1,19,0,False,False,46,2241
46107.0,78,31,9,27,16,9,1,6,0,False,False,31,2298
64950.0,29,819,0,72,12,0,2,23,4,False,False,69,2845
25443.0,82,1,4,3,8,9,1,4,0,False,False,31,2713
32892.0,78,26,0,15,2,1,2,6,0,False,False,49,2194
71796.0,54,354,21,311,167,75,1,16,0,False,False,49,2407
67536.0,45,1253,0,447,23,71,3,27,1,False,False,50,2562
55239.0,59,371,17,238,23,24,3,23,0,False,False,49,2509
60554.0,8,588,7,76,110,15,2,21,0,False,False,45,2483
64831.0,51,480,86,249,75,86,8,14,0,False,False,68,2543
56067.0,51,517,12,54,16,6,2,18,0,False,False,58,2503
82025.0,76,267,98,606,48,70,1,11,5,False,True,37,2556
94384.0,62,1111,24,790,160,45,0,18,1,False,True,67,2641
14906.0,86,7,7,14,7,16,3,6,0,False,False,34,2713
51563.0,60,1166,0,48,0,0,1,18,4,False,False,33,2795
57937.0,56,261,42,144,55,48,3,17,0,False,False,38,2292
68274.0,83,135,25,51,23,25,2,11,0,False,False,41,2431
39771.0,92,6,2,18,2,8,1,5,0,False,False,43,2364
67893.0,31,711,28,142,49,18,2,14,0,False,False,45,2795
27922.0,80,11,0,13,2,4,1,5,0,False,False,41,2209
52190.0,39,42,0,17,0,0,3,6,3,False,False,44,2211
44051.0,20,79,7,58,6,3,4,8,0,False,True,47,2675
42767.0,53,20,6,43,19,5,1,6,0,False,False,49,2573
46106.0,84,30,0,8,2,0,1,4,0,False,False,44,2208
16927.0,50,20,2,23,3,1,5,7,0,False,False,44,2663
59754.0,96,115,27,44,4,146,3,13,0,False,True,55,2734
53700.0,94,263,5,233,69,41,4,18,0,False,False,68,2840
59041.0,25,69,2,15,2,2,2,6,0,False,False,47,2212
54237.0,48,267,3,30,4,0,4,12,0,False,False,63,2587
70647.0,65,561,85,171,25,123,2,24,0,False,False,53,2805
52597.0,69,492,0,37,7,0,3,17,0,False,False,58,2212
41021.0,12,14,7,9,6,16,2,5,0,False,True,51,2705
40233.0,84,80,4,46,0,17,5,8,0,False,False,45,2417
50183.0,47,97,12,84,13,10,7,10,0,False,False,40,2163
54753.0,87,197,107,227,7,59,3,18,0,False,False,61,2449
92955.0,35,693,21,925,31,24,1,22,1,False,True,47,2473
33471.0,47,43,2,27,0,9,3,7,0,False,False,47,2784
34596.0,48,14,0,2,0,0,1,3,0,False,True,46,2601
44010.0,46,186,36,234,86,72,6,18,0,False,False,40,2783
84219.0,27,434,137,400,45,137,1,17,0,False,False,32,2306
40706.0,37,59,0,11,4,2,4,7,0,False,False,52,2687
15716.0,8,16,5,30,8,7,3,7,0,True,False,32,2753
59052.0,29,230,35,75,63,57,3,15,0,False,False,61,2383
80573.0,85,829,138,430,60,92,1,23,0,False,False,49,2782
83715.0,2,318,8,407,150,35,1,23,0,False,False,58,2305
82576.0,66,1206,55,445,168,18,1,18,5,False,False,61,2856
35704.0,54,30,9,12,2,11,3,6,0,False,False,68,2336
53103.0,70,729,17,133,11,0,5,23,3,False,False,66,2449
46779.0,55,12,1,3,0,0,1,3,0,False,False,60,2511
4861.0,20,2,1,1,1,0,0,0,0,False,False,55,2166
33462.0,78,22,3,18,0,0,1,5,0,False,False,41,2485
80763.0,17,674,168,108,192,42,1,22,1,False,True,70,2477
65352.0,43,284,3,84,4,7,2,14,0,False,False,46,2471
82170.0,13,1023,93,651,49,55,1,18,0,False,False,42,2375
75759.0,46,1394,22,708,89,91,1,25,1,False,True,51,2406
79689.0,65,311,26,640,180,37,1,26,0,False,False,44,2572
35340.0,1,27,0,12,0,1,2,5,0,False,False,64,2159
85683.0,6,1296,17,311,45,69,1,16,1,False,True,66,2259
24884.0,32,3,6,7,0,0,1,3,0,False,False,48,2736
42021.0,34,393,5,136,7,5,5,17,3,False,False,39,2826
64449.0,70,218,63,282,137,35,4,20,0,False,False,31,2290
64587.0,49,66,0,16,0,6,2,6,0,False,False,66,2166
75437.0,25,795,0,545,95,58,1,22,1,False,False,42,2391
52845.0,7,384,25,292,130,41,3,22,3,False,False,47,2479
46086.0,34,244,8,32,7,2,4,12,0,False,False,64,2397
78028.0,38,158,19,288,25,0,1,19,4,False,True,64,2816
95169.0,1,1285,21,449,106,20,1,11,1,False,True,33,2422
56337.0,25,349,16,144,28,5,5,17,1,False,True,39,2618
22434.0,25,4,12,11,3,13,2,5,0,False,False,33,2660
36930.0,50,223,2,31,0,2,5,11,0,False,False,66,2567
36130.0,46,157,43,127,68,56,6,15,3,False,True,66,2671
65569.0,96,397,46,288,20,38,2,21,0,False,False,67,2760
19514.0,47,14,3,21,2,1,4,6,3,False,False,52,2313
36736.0,52,10,0,3,0,0,1,3,0,False,False,57,2574
77568.0,30,1230,0,396,232,178,1,20,1,False,False,41,2832
49187.0,63,81,1,31,2,1,1,7,0,False,False,44,2328
30168.0,51,154,20,66,0,12,7,11,0,False,False,42,2638
34053.0,14,63,0,21,7,0,1,6,0,False,False,52,2816
38196.0,20,30,0,11,0,0,3,6,0,False,False,49,2231
59412.0,56,90,67,165,30,43,1,14,0,False,False,69,2230
70924.0,41,635,114,254,132,152,1,19,5,False,False,55,2242
54165.0,72,127,4,73,15,6,1,10,0,False,False,51,2556
32300.0,1,13,3,6,6,5,1,4,0,False,False,47,2701
20180.0,27,18,42,24,15,20,1,7,0,False,False,44,2653
34961.0,77,45,2,26,4,1,3,7,0,False,False,47,2169
28440.0,87,38,1,24,0,0,1,5,0,False,False,46,2516
64504.0,81,986,36,168,16,0,7,18,0,False,True,67,2641
33564.0,51,61,0,3,0,0,1,5,0,False,False,54,2164
17345.0,79,4,9,16,17,0,2,5,0,False,False,42,2762
56320.0,11,201,53,172,116,77,3,18,0,False,False,53,2606
28647.0,54,19,8,29,0,12,1,6,3,False,True,42,2471
15038.0,93,4,8,11,19,12,2,5,0,False,False,33,2675
32173.0,0,18,0,2,0,0,1,4,0,False,False,62,2491
68316.0,54,806,80,161,120,11,5,27,0,False,False,56,2761
74538.0,21,380,98,733,110,112,1,21,5,False,True,49,2524
91700.0,58,576,172,961,125,115,1,19,0,False,True,49,2687
68695.0,3,458,81,356,106,50,1,15,0,False,False,51,2163
31056.0,99,5,10,13,3,8,1,4,0,False,False,43,2682
28071.0,65,39,33,130,41,26,2,11,0,False,False,40,2828
37334.0,44,26,1,16,2,2,4,7,0,False,False,62,2282
46423.0,6,68,0,16,0,0,3,6,0,False,False,48,2443
37126.0,9,45,3,9,4,4,1,5,3,False,True,49,2250
47703.0,95,359,0,134,13,26,4,17,0,False,False,67,2555
61180.0,70,403,24,29,6,24,2,16,3,False,False,61,2226
38998.0,92,34,1,14,0,0,3,5,0,True,False,66,2762
8028.0,62,73,18,66,7,12,15,1,0,False,False,29,2808
76081.0,85,292,30,415,63,33,1,13,1,False,False,58,2196
34728.0,2,14,0,16,0,0,1,4,0,False,True,34,2493
33168.0,0,80,1,37,0,1,3,7,0,False,False,55,2783
33585.0,91,30,11,33,13,6,1,6,0,False,False,54,2436
77037.0,3,463,96,333,168,53,1,26,0,False,False,60,2418
35196.0,68,75,12,141,43,39,6,12,0,False,True,36,2752
44529.0,98,538,13,91,17,6,6,19,4,False,False,54,2518
28764.0,16,8,0,3,0,0,1,3,3,False,False,54,2183
69098.0,82,1315,22,780,145,0,1,24,0,False,False,71,2657
25959.0,1,4,2,12,7,5,2,5,0,False,True,50,2659
27100.0,64,12,0,13,2,0,1,4,0,False,False,37,2609
70596.0,68,347,44,534,17,0,1,20,0,False,False,35,2791
42557.0,98,192,5,53,0,5,4,11,0,False,False,46,2828
53312.0,32,241,0,12,0,0,1,11,0,False,False,69,2483
72228.0,87,631,28,491,30,14,1,21,0,False,False,68,2738
67605.0,84,336,28,282,184,54,1,16,0,False,False,33,2614
62845.0,3,1099,0,45,0,0,11,17,4,False,False,71,2795
65196.0,34,743,19,181,12,0,2,24,3,False,False,62,2498
42000.0,23,124,83,267,85,59,2,18,0,False,True,33,2694
35860.0,37,15,0,8,4,2,2,4,3,False,False,47,2200
65526.0,22,397,19,69,12,0,1,16,0,False,False,56,2238
16860.0,19,10,4,4,3,3,3,5,0,False,False,59,2814
83528.0,7,530,117,678,134,44,1,22,1,False,True,28,2218
64176.0,52,1215,33,249,64,116,8,25,0,False,False,55,2854
22304.0,91,3,2,7,0,4,1,3,0,False,False,64,2853
67023.0,93,444,44,382,11,8,1,23,0,True,False,42,2276
70713.0,23,736,114,279,82,76,6,19,0,False,False,54,2732
59925.0,83,473,21,176,19,21,3,20,0,False,False,65,2735
39722.0,92,32,0,5,2,0,2,5,0,False,False,67,2284
46610.0,4,288,10,30,4,10,1,13,0,False,False,62,2505
88347.0,32,1050,178,555,77,138,1,20,1,False,False,59,2520
87171.0,27,1001,44,107,58,44,1,24,3,False,False,39,2583
26907.0,10,9,1,7,0,3,2,4,0,False,False,44,2472
50014.0,9,234,14,77,19,10,2,13,0,False,False,52,2317
41014.0,65,7,2,6,2,0,1,3,0,False,False,42,2592
66294.0,68,251,108,334,65,92,1,12,0,False,False,55,2263
36715.0,16,172,10,125,21,13,6,13,0,False,True,49,2748
79456.0,12,565,42,548,64,83,1,15,0,False,True,64,2835
40479.0,95,5,0,8,2,0,1,3,0,False,False,38,2475
75345.0,16,918,57,842,99,38,1,19,1,False,True,50,2671
54233.0,46,652,8,158,21,0,4,22,0,False,False,43,2669
24163.0,3,4,1,7,2,1,2,4,0,False,False,50,2419
84460.0,80,152,27,103,106,54,0,22,1,False,True,62,2700
43776.0,77,8,0,9,2,1,1,3,0,False,False,37,2216
71691.0,0,336,130,411,240,32,1,16,0,False,True,62,2263
85844.0,62,938,19,843,25,95,1,19,5,False,False,47,2190
39190.0,91,68,8,18,19,8,2,7,0,False,False,46,2223
38578.0,2,38,4,22,3,3,3,6,0,False,False,48,2531
57236.0,22,105,0,9,2,1,3,7,0,False,False,55,2268
61825.0,56,162,50,100,55,30,1,14,0,False,False,41,2485
79803.0,54,574,8,216,21,16,1,12,0,False,False,62,2186
80910.0,71,160,80,369,67,39,1,14,0,False,False,34,2765
27590.0,38,6,0,5,0,0,1,3,0,False,False,38,2591
56775.0,62,614,35,160,58,35,2,23,0,False,False,41,2702
83829.0,78,897,161,430,186,161,0,17,1,False,True,45,2423
54210.0,18,70,54,109,80,9,2,12,0,False,False,41,2564
38508.0,95,120,19,206,25,19,6,14,0,False,False,34,2490
53187.0,66,211,2,30,7,7,2,11,0,False,False,50,2405
30023.0,28,11,0,16,7,6,1,5,0,False,False,48,2256
76045.0,78,760,53,400,17,93,1,20,1,False,False,60,2385
50870.0,13,53,0,8,0,0,1,5,0,False,False,68,2169
65463.0,17,391,32,70,21,32,2,17,4,False,False,46,2309
66480.0,71,199,9,57,20,21,7,12,0,False,False,55,2188
76773.0,79,516,56,449,86,33,1,15,0,False,False,66,2648
81698.0,1,709,45,115,30,160,1,15,1,False,True,37,2644
54466.0,78,12,0,4,0,0,1,3,0,False,False,47,2299
16269.0,75,19,3,18,3,1,3,6,0,False,False,36,2462
71819.0,70,1224,28,140,0,14,3,11,4,False,False,49,2464
33569.0,10,16,2,18,3,0,1,4,3,False,True,37,2415
36262.0,24,88,39,54,64,28,1,11,3,False,True,37,2441
22634.0,47,2,23,11,8,6,1,5,0,False,False,54,2688
47025.0,98,508,11,59,23,5,5,18,0,False,False,42,2449
70566.0,4,381,28,215,84,28,2,20,0,False,False,52,2425
31605.0,15,74,0,42,2,1,2,7,0,False,False,41,2743
52034.0,67,146,0,93,7,13,5,11,0,False,False,47,2567
48526.0,32,23,17,23,43,20,1,7,0,False,False,41,2346
46734.0,40,110,5,137,26,23,2,12,0,False,False,66,2747
39552.0,54,165,3,147,4,24,7,13,0,False,True,58,2717
86358.0,78,957,47,494,82,47,4,14,0,False,False,54,2849
46931.0,94,41,0,17,3,1,2,5,0,False,False,43,2225
16581.0,51,1,3,4,2,3,1,3,0,False,False,35,2692
63998.0,42,176,29,818,0,33,1,24,0,False,True,68,2350
67381.0,67,815,8,53,11,0,4,13,4,False,False,69,2689
25930.0,87,6,1,2,2,0,1,3,0,False,False,53,2421
42693.0,29,8,4,20,6,3,1,4,0,False,False,42,2181
85606.0,89,717,42,864,219,30,2,22,1,False,False,44,2753
72903.0,74,1067,138,750,0,19,1,20,1,False,True,35,2402
49669.0,97,166,5,107,11,8,2,12,0,False,False,46,2195
36778.0,63,29,4,34,2,4,3,6,0,False,False,52,2852
85696.0,88,714,76,395,116,0,1,19,0,False,True,58,2581
49678.0,81,229,5,56,3,2,2,12,0,False,False,59,2671
37155.0,51,23,0,26,7,15,1,6,0,False,False,31,2673
21282.0,76,1,5,8,4,8,2,5,0,False,False,42,2208
33419.0,76,56,0,12,0,0,2,6,0,False,False,58,2475
63285.0,84,508,124,249,50,38,1,24,0,False,False,75,2395
21255.0,56,29,0,25,2,2,4,7,0,False,False,46,2318
42162.0,31,46,7,59,2,4,2,7,3,False,True,39,2381
54450.0,0,454,0,171,8,19,12,19,0,False,False,64,2812
57744.0,91,350,3,39,0,0,2,14,0,False,False,66,2388
26576.0,40,10,0,8,0,0,1,3,3,False,True,34,2783
57513.0,59,735,40,183,52,20,2,25,0,False,False,77,2517
68142.0,96,897,126,196,91,112,3,21,0,False,False,56,2828
7500.0,61,5,2,3,3,0,1,3,0,False,False,41,2828
83145.0,14,777,35,731,39,137,1,25,5,False,True,46,2804
54197.0,16,162,6,37,6,13,2,10,0,False,False,60,2246
23091.0,98,35,0,11,0,0,4,6,0,False,False,57,2191
46049.0,11,342,9,112,19,14,10,16,0,False,True,44,2502
56715.0,52,258,105,239,237,172,1,14,0,False,False,46,2730
79410.0,19,658,80,483,123,13,1,10,0,False,False,59,2190
57304.0,61,356,80,329,138,17,2,23,0,False,False,69,2634
44375.0,73,213,5,28,7,7,1,11,0,False,False,55,2257
59594.0,74,457,4,29,0,0,1,16,4,False,False,55,2776
80685.0,55,241,45,604,34,26,1,20,0,False,False,26,2835
40344.0,48,210,0,6,0,0,2,10,0,False,False,46,2418
62710.0,53,441,35,83,7,29,4,18,0,False,False,48,2561
48985.0,13,19,13,18,10,7,1,5,0,False,False,52,2518
35322.0,34,28,9,37,12,7,3,6,0,False,False,52,2835
77142.0,54,476,75,162,29,151,1,16,0,False,False,72,2555
81657.0,69,364,40,425,158,60,1,15,0,False,False,51,2317
14421.0,81,0,0,2,3,3,1,3,3,False,False,24,2291
74214.0,3,863,83,547,86,99,1,15,0,False,False,30,2831
66726.0,61,349,7,35,0,0,3,14,4,False,False,63,2327
23724.0,65,5,23,15,0,18,2,5,0,False,False,41,2696
47353.0,93,184,2,19,8,8,3,10,0,False,False,60,2387
33444.0,24,8,0,8,0,0,1,3,0,False,False,68,2762
54386.0,8,277,21,64,62,21,2,15,0,False,False,39,2567
28510.0,72,44,5,19,0,4,3,6,0,False,False,39,2601
90638.0,29,1156,120,915,94,144,1,17,5,False,False,29,2295
48070.0,33,373,14,83,6,9,3,16,0,True,False,70,2691
43140.0,68,134,8,76,6,0,1,10,0,False,False,63,2699
54959.0,55,1148,0,60,0,0,3,18,4,False,True,59,2685
15056.0,76,6,12,3,21,6,5,7,0,False,False,62,2581
26954.0,17,4,1,11,0,0,1,3,0,False,False,49,2211
22327.0,94,5,4,8,2,0,1,4,0,False,False,35,2490
44393.0,86,24,2,20,2,2,2,5,0,False,False,55,2470
62000.0,25,899,0,101,0,0,1,25,1,False,False,68,2467
31497.0,22,108,1,28,13,1,2,8,0,False,False,58,2729
45894.0,15,27,2,7,0,2,1,4,0,False,False,46,2281
78579.0,35,816,66,549,216,66,1,15,0,False,True,50,2713
67369.0,81,1298,0,70,37,14,4,21,4,False,True,51,2748
58401.0,55,10,0,11,17,29,1,5,0,False,False,60,2229
62307.0,94,87,13,34,10,6,1,8,0,False,False,68,2291
43641.0,50,57,2,51,4,2,3,7,0,False,False,51,2592
70091.0,11,964,34,137,15,0,2,17,4,False,False,51,2614
78075.0,72,572,8,259,34,35,1,13,0,False,False,48,2244
59184.0,6,341,142,113,259,151,3,24,0,False,False,59,2817
54809.0,0,63,6,57,13,13,4,8,0,False,False,43,2450
58113.0,66,221,104,169,102,78,3,19,0,True,False,61,2679
51412.0,42,140,3,29,4,5,2,9,0,False,False,62,2339
66636.0,64,291,10,689,84,10,1,16,0,False,False,63,2475
50965.0,87,544,13,85,8,6,3,19,3,False,False,64,2653
18351.0,1,1,12,9,0,14,1,5,0,False,False,30,2402
40451.0,54,35,0,4,0,0,1,4,3,False,False,63,2292
36317.0,53,87,3,25,3,2,2,7,0,False,False,55,2562
42213.0,96,309,3,24,4,3,2,13,4,False,False,63,2419
65748.0,58,172,73,93,95,78,2,16,0,True,False,65,2599
77044.0,12,625,38,242,50,34,2,29,3,False,False,48,2404
74918.0,78,972,59,913,25,19,1,20,5,False,False,51,2633
56721.0,64,157,6,39,6,13,5,10,0,False,False,48,2765
42160.0,26,48,9,45,3,15,4,7,0,False,True,45,2525
61559.0,8,279,83,88,32,14,1,16,0,False,False,55,2506
33629.0,49,132,0,16,0,0,5,8,0,False,False,57,2849
34377.0,55,62,0,22,3,1,2,6,0,False,False,57,2685
8940.0,25,1,45,3,4,6,3,7,0,False,False,34,2835
26228.0,50,2,6,4,3,1,1,3,0,False,False,47,2439
77297.0,84,408,61,109,48,122,1,21,1,False,False,63,2678
40211.0,30,51,1,7,2,1,2,5,3,False,False,39,2493
33438.0,81,62,1,16,3,2,4,7,0,False,False,62,2439
75032.0,74,952,12,180,47,12,2,18,0,False,False,61,2586
61284.0,76,618,15,106,20,7,1,21,4,False,False,65,2419
22518.0,36,11,7,12,2,2,2,5,3,False,True,34,2774
54730.0,64,318,3,17,4,7,5,13,0,False,False,45,2477
38452.0,62,56,0,14,0,0,3,6,0,False,False,65,2250
44421.0,53,110,5,59,7,1,5,9,0,False,False,49,2658
38197.0,86,23,0,11,2,1,1,4,0,False,False,34,2524
41986.0,15,27,5,8,8,3,3,7,0,False,False,42,2299
28427.0,67,18,3,19,3,3,2,5,0,False,False,37,2624
37395.0,47,18,0,9,0,1,1,4,0,False,False,44,2217
64722.0,47,303,0,280,60,147,4,21,0,False,False,49,2193
55249.0,81,97,1,19,2,0,1,7,0,False,False,64,2232
84906.0,98,997,15,414,99,30,1,23,2,False,False,48,2427
44213.0,48,95,11,35,0,4,4,8,0,False,False,68,2371
25707.0,18,1,6,2,3,6,1,4,0,False,False,36,2321
59062.0,74,46,1,12,3,0,2,5,0,False,False,53,2428
76624.0,68,411,106,147,54,115,1,22,3,False,False,58,2195
66000.0,36,244,51,270,101,0,1,9,0,False,False,73,2229
27683.0,90,152,9,121,12,12,4,12,0,False,False,42,2853
1730.0,65,1,1,3,1,1,15,0,0,False,False,49,2201
7500.0,63,10,17,18,8,26,4,7,0,False,False,28,2732
40521.0,82,12,0,5,0,0,1,3,0,False,False,52,2609
20427.0,63,5,0,4,0,0,1,3,0,False,False,47,2256
65106.0,55,790,19,133,12,0,3,24,4,False,False,45,2195
69969.0,64,882,29,514,38,29,1,12,1,False,True,55,2465
67433.0,51,615,28,259,12,48,4,24,4,False,False,68,2507
77766.0,97,1004,59,265,115,59,2,32,3,False,True,53,2651
74716.0,92,133,27,421,13,195,2,15,0,False,False,48,2449
55158.0,72,293,0,87,4,11,4,14,0,False,True,50,2858
62972.0,39,313,15,47,20,0,2,14,0,False,True,65,2854
74190.0,49,151,81,86,168,91,2,17,0,False,False,45,2207
39356.0,21,15,0,2,0,0,1,3,3,False,False,44,2261
76653.0,91,736,63,946,219,189,1,22,1,False,False,51,2476
90687.0,98,982,17,672,23,34,1,16,5,False,True,37,2562
73450.0,85,1142,51,415,90,69,1,26,1,False,False,38,2365
31454.0,40,28,0,11,0,0,3,5,0,False,False,60,2517
47139.0,2,46,0,12,0,2,2,5,0,False,True,68,2274
53378.0,41,489,6,152,8,6,10,19,0,False,True,57,2802
19656.0,94,25,4,9,6,8,3,6,0,False,False,50,2665
45579.0,10,145,1,33,2,1,1,9,0,False,False,72,2472
85485.0,73,630,26,611,44,18,1,18,0,False,False,62,2167
55956.0,22,760,38,104,50,9,2,14,4,False,False,76,2242
64191.0,30,420,15,186,151,38,3,21,0,False,False,57,2682
38808.0,21,125,17,52,3,19,4,10,3,False,True,48,2831
57183.0,51,464,5,64,7,0,8,17,0,False,False,54,2626
23748.0,97,6,6,29,12,15,3,6,0,False,False,52,2744
66303.0,56,1090,12,96,16,12,4,18,4,False,False,49,2647
37368.0,4,3,2,11,2,2,1,3,3,False,False,45,2354
40800.0,77,24,0,27,8,30,2,6,0,True,False,56,2703
71847.0,95,737,21,106,55,63,0,22,1,False,False,42,2805
46149.0,36,254,6,71,4,0,5,13,0,False,False,45,2371
78687.0,13,817,185,687,145,55,1,18,5,False,True,37,2848
49118.0,90,620,54,239,99,98,2,26,2,False,True,49,2839
37633.0,49,13,4,20,0,0,2,4,0,False,False,63,2806
39767.0,18,113,61,204,34,26,2,15,0,False,False,69,2502
26997.0,89,7,23,78,133,49,2,11,0,False,False,69,2760
33986.0,43,16,2,18,2,1,1,4,0,False,False,50,2631
57091.0,82,462,0,24,6,0,2,16,4,False,True,48,2742
46831.0,84,22,2,10,6,4,2,5,0,False,False,51,2545
83151.0,80,968,147,842,137,42,1,22,1,False,True,48,2663
52531.0,68,283,112,151,51,72,2,19,0,False,False,49,2705
15759.0,12,1,2,5,6,0,1,3,0,False,False,64,2456
43050.0,10,30,5,24,6,3,2,6,0,False,False,47,2262
42997.0,91,4,0,5,0,1,1,3,0,False,False,43,2363
48918.0,21,52,0,9,0,0,2,5,0,False,False,57,2237
60033.0,28,62,1,57,19,11,2,8,0,False,False,66,2251
34043.0,97,20,2,14,3,0,1,4,0,False,False,42,2406
57811.0,49,545,7,114,37,21,5,20,4,False,False,54,2529
78569.0,14,558,79,622,207,175,1,14,5,False,True,74,2289
7500.0,5,6,5,4,13,4,4,6,0,False,False,42,2708
23148.0,83,4,6,8,6,3,1,5,0,False,False,35,2290
44267.0,48,183,5,65,3,5,5,11,0,False,False,50,2648
71626.0,94,546,72,376,94,145,1,18,4,False,False,41,2764
60894.0,61,606,7,155,10,0,5,21,0,False,False,54,2525
50200.0,70,266,6,51,8,6,6,13,0,False,False,44,2611
81051.0,43,1142,29,249,38,29,1,22,4,False,False,55,2196
65169.0,23,1074,0,69,0,0,1,27,1,False,True,38,2325
59868.0,37,771,51,154,54,10,7,25,0,False,False,48,2501
65695.0,50,371,32,189,0,58,2,19,0,False,False,60,2308
64857.0,78,556,14,717,210,0,1,22,0,False,False,64,2742
45143.0,74,202,5,74,11,5,3,12,0,False,False,55,2466
74805.0,14,209,162,209,41,162,5,21,0,False,False,65,2394
59060.0,77,35,40,111,36,40,3,11,0,False,False,31,2328
27238.0,39,37,0,17,0,0,3,6,0,False,False,58,2594
47009.0,89,171,45,73,59,10,4,13,0,False,False,55,2430
46094.0,62,12,2,20,3,2,1,4,0,False,False,47,2178
37235.0,68,20,2,9,4,6,1,4,0,False,False,36,2307
81843.0,13,779,86,537,34,69,1,26,0,False,False,60,2592
46692.0,37,170,6,97,24,12,3,12,0,False,False,62,2547
77382.0,36,491,48,231,112,105,2,24,5,False,False,52,2332
37774.0,28,173,8,107,7,2,4,12,3,True,True,43,2823
18393.0,2,7,10,13,16,0,2,6,0,False,False,46,2251
72828.0,17,1205,0,235,19,14,6,22,0,False,False,58,2659
24711.0,86,10,7,25,6,3,1,6,0,False,False,38,2231
45503.0,54,97,4,44,6,1,1,8,0,False,False,45,2436
6560.0,2,67,11,26,4,3,0,2,0,False,False,38,2358
71604.0,3,345,53,528,98,75,1,16,3,False,True,75,2383
27244.0,84,6,5,17,3,24,2,6,0,False,False,41,2273
48752.0,8,73,57,100,71,15,5,12,0,False,True,51,2723
71434.0,4,711,36,217,172,96,3,18,1,False,False,58,2443
90842.0,57,774,70,118,182,187,1,26,0,False,False,72,2494
88097.0,24,163,0,480,0,126,1,19,1,False,True,42,2839
51948.0,51,82,33,54,71,30,2,11,0,False,False,45,2444
71853.0,29,358,108,413,141,97,1,16,0,False,False,38,2576
35876.0,13,66,2,40,4,3,1,7,0,False,False,37,2229
40049.0,23,13,6,7,0,3,1,4,0,False,False,68,2415
39660.0,36,139,13,78,20,13,3,11,0,False,True,38,2849
50127.0,88,274,0,21,4,6,1,12,4,False,False,58,2190
43263.0,2,262,6,61,0,10,3,13,0,False,False,43,2744
62845.0,3,1099,0,45,0,0,11,17,4,False,True,71,2795
18929.0,15,32,0,8,23,4,1,5,0,False,False,30,2657
24367.0,58,2,4,2,0,11,1,3,0,False,False,38,2625
26887.0,27,6,7,4,3,4,1,4,0,False,False,61,2663
62061.0,12,641,7,84,0,30,3,21,4,False,False,44,2461
76542.0,91,794,73,573,0,29,1,22,0,False,False,64,2615
70515.0,12,420,0,452,182,64,1,16,0,False,True,27,2410
18227.0,21,1,2,7,4,3,1,3,0,False,False,33,2757
69139.0,23,86,12,75,33,15,1,10,0,False,False,55,2312
69109.0,10,823,25,459,124,29,1,19,5,False,True,38,2756
69627.0,35,231,161,215,171,30,2,21,0,False,False,58,2628
38136.0,69,8,15,27,0,20,2,6,3,False,False,42,2592
62159.0,68,182,17,259,77,70,1,18,0,False,False,74,2221
80695.0,85,557,129,984,193,37,1,18,0,False,False,57,2341
33316.0,34,79,1,31,4,4,3,7,0,False,False,49,2427
58554.0,55,368,24,68,38,0,6,16,0,False,False,52,2800
17256.0,10,6,4,14,8,8,2,5,3,False,False,28,2377
53034.0,30,160,15,196,15,11,8,14,0,False,False,46,2554
52203.0,36,488,21,238,56,108,1,26,0,False,False,70,2857
59601.0,14,691,7,69,0,7,4,11,4,False,False,43,2498
75154.0,79,543,10,205,160,143,1,15,0,False,True,62,2822
47025.0,52,254,7,108,20,0,3,14,0,False,False,44,2393
37971.0,97,5,4,10,2,2,1,4,0,False,False,47,2375
67267.0,0,134,11,59,15,2,1,10,0,False,False,62,2206
57338.0,96,143,6,52,11,8,2,10,0,False,False,45,2220
50523.0,89,51,4,24,4,7,2,6,0,False,False,60,2345
50611.0,98,459,0,24,6,0,6,16,4,False,False,60,2792
56242.0,72,689,8,167,11,8,5,23,0,False,False,51,2642
48904.0,1,283,10,38,0,13,4,13,0,False,False,60,2733
56243.0,26,347,0,35,4,3,6,14,0,False,False,45,2340
21355.0,5,5,13,14,0,5,2,5,3,False,True,35,2472
57420.0,22,280,0,18,0,0,3,12,4,False,False,49,2528
46390.0,56,95,14,64,2,9,1,9,0,False,False,65,2214
54342.0,74,84,10,34,11,10,4,8,0,False,False,64,2520
20895.0,24,18,3,17,3,0,1,5,0,False,False,47,2790
